player,day,mean,variance,run_number
p,39,-421.5768508042988,1972.8589872215284,1
p,40,-421.48543277169045,1961.8796439178482,1
p,41,-421.1683723209997,1951.493222674584,1
p,42,-420.62536952761803,1941.6682173709398,1
p,43,-419.85576701260237,1932.3765756454454,1
p,44,-418.85854781347814,1923.593535317911,1
p,45,-418.20797839262633,1915.2974508845425,1
p,46,-417.9032273586457,1907.4655789670055,1
p,47,-417.9440124594753,1900.0741560111487,1
p,48,-418.3306008148289,1893.098398603479,1
p,49,-418.4881624231277,1886.5124283478567,1
p,50,-418.9927955608629,1880.2932300899336,1
p,51,-419.2698557280875,1874.4164858731042,1
p,52,-419.31998309679045,1868.8605897466578,1
p,53,-419.1434583004215,1863.6065990369877,1
p,54,-419.31584961581314,1858.6381721921139,1
p,55,-419.83763092219306,1853.9373594186147,1
p,56,-420.1341812249568,1849.4845150764327,1
p,57,-420.20616909473955,1845.26240987385,1
p,58,-420.62955484844025,1841.2562013809377,1
p,59,-420.8295593735609,1837.4491210759697,1
p,60,-420.8066974465429,1833.826686652468,1
p,61,-420.56113315626885,1830.376673214053,1
p,62,-420.6683267199703,1827.0890711903598,1
p,63,-421.12864665740426,1823.9517423794389,1
p,64,-421.3673693482785,1820.9503573232762,1
p,65,-421.3850687386116,1818.0726758466624,1
p,66,-421.1819719753391,1815.3085310176432,1
p,67,-420.7579601642556,1812.6497996469461,1
p,68,-420.1125679730869,1810.090359592536,1
p,69,-419.24498208227635,1807.6260336410996,1
p,70,-418.1540384938039,1805.2545192504163,1
p,71,-417.4138649900483,1802.9753029510593,1
p,72,-417.0234938538523,1800.7855201096945,1
p,73,-416.4068629136326,1798.6800707047928,1
p,74,-415.5631979457688,1796.655675003516,1
p,75,-415.0670101750106,1794.7108075277035,1
p,76,-414.34206803131843,1792.8417673147858,1
p,77,-413.9630685220982,1791.0465842109427,1
p,78,-413.35396513038376,1789.3211878000047,1
p,79,-413.0896374310047,1787.6632126822665,1
p,80,-412.59422086905414,1786.068244120128,1
p,81,-412.44277515701475,1784.5335451797248,1
p,82,-412.05961543495334,1783.0543571500134,1
p,83,-411.4443336748659,1781.6275710935165,1
p,84,-411.1717973984925,1780.2516860346,1
p,85,-410.66612832307857,1778.923195110489,1
p,86,-410.5023681083949,1777.6401765839532,1
p,87,-410.68045837666295,1776.398735626943,1
p,88,-410.6252407493887,1775.1930046122932,1
p,89,-410.33683026377923,1774.018668892812,1
p,90,-409.8149694584622,1772.8729567564558,1
p,91,-409.0590275707637,1771.754609450251,1
p,92,-408.64364485365417,1770.663830895534,1
p,93,-407.9927135134956,1769.598829228357,1
p,94,-407.10539404013326,1768.5592587048002,1
p,95,-405.9804663725507,1767.546157268726,1
p,96,-404.6163262246618,1766.5618612887795,1
p,97,-403.5866266148295,1765.6098956923158,1
p,98,-402.3142640496875,1764.691898794459,1
p,99,-401.3730323364305,1763.810675717926,1
p,100,-400.1859661626223,1762.967329759783,1
p,101,-399.3269917012814,1762.164103810181,1
p,102,-398.2192733522634,1761.401703692845,1
p,103,-397.43686163735833,1760.6819438538384,1
p,104,-396.4030426641641,1760.0052484786195,1
p,105,-395.11633746205547,1759.3731171338982,1
p,106,-393.5748517847985,1758.7880093589856,1
p,107,-391.7762712274805,1758.2531966500662,1
p,108,-389.71785548221123,1757.7725791405062,1
p,109,-387.39643185909955,1757.3504637777596,1
p,110,-385.38403450550607,1756.9913003663673,1
p,111,-383.10190833611205,1756.6981945581617,1
p,112,-380.5464945717655,1756.4742560782952,1
p,113,-377.7137778092152,1756.3222772433985,1
p,114,-374.5992793117578,1756.244359490912,1
p,115,-371.77369682956305,1756.2414842095602,1
p,116,-368.6569135335611,1756.3132829036197,1
p,117,-365.8196246781764,1756.457957687064,1
p,118,-363.2573463005758,1756.6726578891826,1
p,119,-360.96605470926437,1756.9539031414686,1
p,120,-358.94217948177595,1757.2979512106378,1
p,121,-356.60695027395974,1757.7011144378737,1
p,122,-354.53238350367053,1758.1582535624048,1
p,123,-352.71528501787907,1758.664412786884,1
p,124,-351.1528890710216,1759.2150793791277,1
p,125,-349.84285162264786,1759.8064018849445,1
p,126,-348.7832443836266,1760.4353706454426,1
p,127,-347.39690346123297,1761.0999638745113,1
p,128,-346.25742918416137,1761.7965939690075,1
p,129,-345.36317979982863,1762.5226958208825,1
p,130,-344.7129131726743,1763.2768457835198,1
p,131,-344.30578324813206,1764.058852404612,1
p,132,-344.14133760781573,1764.8698207431357,1
p,133,-344.21951615021993,1765.7121915147607,1
p,134,-343.96500464158487,1766.589755728038,1
p,135,-343.49638620339334,1767.3844137792155,1
p,136,-342.813583260039,1768.0990415073295,1
p,137,-341.91618643052976,1768.7379892313613,1
p,138,-341.37909939684226,1769.3070759768868,1
p,139,-341.2021381324227,1769.8090191773995,1
p,140,-340.8100311948133,1770.2434595746865,1
p,141,-340.2028195478395,1770.6115400246986,1
p,142,-339.9558567019131,1770.9159129703157,1
p,143,-340.06940883061617,1771.1561586419768,1
p,144,-339.96865434483533,1771.3287526085214,1
p,145,-339.65408514902725,1771.4316599299318,1
p,146,-339.1258620575118,1771.464355912694,1
p,147,-338.38381534832513,1771.4278334629403,1
p,148,-337.42744417871,1771.3245972436573,1
p,149,-336.2559148650663,1771.1586444227114,1
p,150,-334.8680580359233,1770.9354313759677,1
p,151,-333.83801094618536,1770.6618252801347,1
p,152,-332.589173211638,1770.3416679464776,1
p,153,-331.6958930585513,1769.9802426934866,1
p,154,-330.5817806984699,1769.5799601890037,1
p,155,-329.24574506757835,1769.1446932485123,1
p,156,-328.2619902224251,1768.6797229993708,1
p,157,-327.62962598305506,1768.1876119101933,1
p,158,-326.77266896350346,1767.6683140009095,1
p,159,-326.26607369526073,1767.1232608056307,1
p,160,-325.53405485641133,1766.5513380247921,1
p,161,-324.5761172535344,1765.9529069070743,1
p,162,-323.3914079372979,1765.3297727796564,1
p,163,-322.5543597199642,1764.6851354358157,1
p,164,-321.9682415912732,1764.0952934594663,1
p,165,-321.05691318399437,1763.5570209818006,1
p,166,-320.39499754401004,1763.0658206564533,1
p,167,-319.4062317198083,1762.6184026172555,1
p,168,-318.0894682708526,1762.2101006703574,1
p,169,-317.01867523602704,1761.8347293204658,1
p,170,-316.1925755825058,1761.4872405398144,1
p,171,-315.61028986735346,1761.1638032520796,1
p,172,-314.6956874378118,1760.8618557810366,1
p,173,-314.02339345628326,1760.5771794716934,1
p,174,-313.5927790470694,1760.306820310366,1
p,175,-313.40360572594767,1760.0491245651856,1
p,176,-312.8803784236094,1759.8037500026887,1
p,177,-312.59835552177486,1759.5686330589272,1
p,178,-312.55753836984826,1759.3430162277066,1
p,179,-312.1826712889095,1759.1274448268089,1
p,180,-311.4736057825924,1758.9207359828904,1
p,181,-310.4296543015859,1758.7199588718854,1
p,182,-309.62523671261204,1758.5203484370602,1
p,183,-309.05951362764796,1758.3183821427162,1
p,184,-308.8194858735292,1758.1478585982527,1
p,185,-308.32972318950385,1758.0076429731498,1
p,186,-308.16568129743996,1757.897786102378,1
p,187,-308.32769988780143,1757.8170191225825,1
p,188,-308.8166489355661,1757.7627114779973,1
p,189,-309.05828249919057,1757.7307648572823,1
p,190,-309.0535977977289,1757.718198796456,1
p,191,-309.3788380121471,1757.72321723926,1
p,192,-310.0351341335211,1757.7424422871657,1
p,193,-310.44850483534947,1757.7707759826785,1
p,194,-310.62021994552447,1757.8042433645853,1
p,195,-310.55115785117033,1757.8400732576106,1
p,196,-310.2418080808365,1757.8767532710847,1
p,197,-309.692272756885,1757.9140602975945,1
p,198,-308.90226689967346,1757.953067232869,1
p,199,-308.446763852989,1757.9961260671166,1
p,200,-308.32563005532734,1758.0438143021802,1
p,201,-308.5392713490639,1758.0949517370889,1
p,202,-308.51298659401914,1758.1465506177249,1
p,203,-308.82297997253823,1758.1968869092495,1
p,204,-309.4703498446686,1758.2423364577774,1
p,205,-309.88108829625776,1758.2772394373403,1
p,206,-310.05645131987256,1758.297128941319,1
p,207,-310.5729626199597,1758.2988039480185,1
p,208,-310.85639731227286,1758.2768657744523,1
p,209,-310.9078024577328,1758.2271723212023,1
p,210,-310.7278540441619,1758.1468948121533,1
p,211,-310.3168591088472,1758.0345532578292,1
p,212,-309.6747567080449,1757.8900316007653,1
p,213,-308.80111772427574,1757.7145729777478,1
p,214,-307.6951435132147,1757.510755012352,1
p,215,-306.35566340304536,1757.2824445292554,1
p,216,-305.356777344193,1757.0347305590499,1
p,217,-304.6974821034615,1756.7705030543648,1
p,218,-303.8016718317112,1756.490576044518,1
p,219,-303.2441532275281,1756.1970502981976,1
p,220,-303.0246294789456,1755.8900285157113,1
p,221,-302.56770039674893,1755.567650407013,1
p,222,-302.4488770154701,1755.2293543232656,1
p,223,-302.66856707234894,1754.8726030567348,1
p,224,-302.6520748201664,1754.4928312611216,1
p,225,-302.3999712766153,1754.0867342290906,1
p,226,-302.4880959721817,1753.6522954367003,1
p,227,-302.3415405263899,1753.1853846264823,1
p,228,-301.960666813093,1752.6831472847923,1
p,229,-301.34546180662244,1752.1440185520753,1
p,230,-300.4955375414116,1751.5677157033429,1
p,231,-299.98577618551064,1750.9552091814492,1
p,232,-299.24031190540313,1750.3053312850202,1
p,233,-298.22752955394895,1749.696384079848,1
p,234,-297.5220671416707,1749.1277631945761,1
p,235,-296.54777667418966,1748.5982608807367,1
p,236,-295.8793589773984,1748.1073479751176,1
p,237,-295.516373153618,1747.6539471175602,1
p,238,-294.8832361484962,1747.2364772000274,1
p,239,-294.55521151204204,1746.8540219699057,1
p,240,-293.9567739136942,1746.5051666676309,1
p,241,-293.66324415219816,1746.189146954921,1
p,242,-293.0991538562912,1745.9047014551206,1
p,243,-292.264234243128,1745.6512086482448,1
p,244,-291.73341552730574,1745.4286600028913,1
p,245,-290.9308375019721,1745.236558935148,1
p,246,-290.450079925182,1745.0429204783454,1
p,247,-289.7153662932381,1744.8474177944004,1
p,248,-288.72615130700007,1744.6506883034544,1
p,249,-288.05711942878287,1744.4542911949543,1
p,250,-287.1321859170147,1744.2585648724207,1
p,251,-285.950493170712,1744.0647510500044,1
p,252,-285.0864085148594,1743.8749277882885,1
p,253,-284.53917278237446,1743.6900279030824,1
p,254,-283.7328999374932,1743.5099259122997,1
p,255,-283.24257142652584,1743.3353482109649,1
p,256,-283.0680407363168,1743.1660060590182,1
p,257,-282.6340333111372,1743.000611103155,1
p,258,-281.9404950782357,1742.8387250894632,1
p,259,-280.98694603851044,1742.6807535492678,1
p,260,-279.7724790645944,1742.527906323001,1
p,261,-278.87140393245676,1742.3821242346876,1
p,262,-277.70725224203613,1742.2443680168947,1
p,263,-276.85441481411806,1742.1162936456715,1
p,264,-275.73650167229954,1741.9986763669824,1
p,265,-274.9279784087755,1741.8929507829096,1
p,266,-274.4281735869818,1741.7997606751533,1
p,267,-273.6612781776994,1741.7190336814378,1
p,268,-273.2023353704704,1741.6513613286547,1
p,269,-272.4756034505816,1741.5966531024208,1
p,270,-272.05619164383324,1741.5554676112276,1
p,271,-271.94406967914756,1741.5277095303345,1
p,272,-272.1397140339331,1741.512632599718,1
p,273,-272.0684620928897,1741.5087860627857,1
p,274,-272.30650360273614,1741.515354307199,1
p,275,-272.27924499357806,1741.5307453374073,1
p,276,-271.9873016974889,1741.554030852919,1
p,277,-271.4308533257397,1741.584997083649,1
p,278,-271.1852903688725,1741.6241597935198,1
p,279,-270.67522251610626,1741.671234772259,1
p,280,-269.90047033626337,1741.7266681340707,1
p,281,-268.8604185781223,1741.7916222099436,1
p,282,-267.5540147203547,1741.8679256061482,1
p,283,-266.5554128074752,1741.957986550585,1
p,284,-265.28798107574323,1742.063441941747,1
p,285,-264.32593615306376,1742.186462915831,1
p,286,-263.66835186241354,1742.3285615439697,1
p,287,-262.73915830018313,1742.4906942804234,1
p,288,-262.1131293417322,1742.6743587570054,1
p,289,-261.7898932894443,1742.8805572775161,1
p,290,-261.7695787413667,1743.1098392974386,1
p,291,-261.47716845893007,1743.362289369755,1
p,292,-261.4884881963224,1743.6385469921509,1
p,293,-261.2285727610129,1743.9387564767655,1
p,294,-260.6976552300144,1744.2636417714532,1
p,295,-259.89552118625255,1744.6145304634017,1
p,296,-259.3871231094505,1745.0009933869762,1
p,297,-258.5966123243491,1745.424398156691,1
p,298,-258.0989654377323,1745.8864046231836,1
p,299,-257.3183515606906,1746.3886135389837,1
p,300,-256.8297636270606,1746.9329024365875,1
p,301,-256.05738573862163,1747.5211309634542,1
p,302,-255.61400720350218,1748.096532720893,1
p,303,-254.923929408816,1748.6611340817306,1
p,304,-253.98669951289145,1749.218071771442,1
p,305,-252.80146289260048,1749.7715700213334,1
p,306,-251.36696075242307,1750.3268900518183,1
p,307,-250.2571729328413,1750.8902506123084,1
p,308,-249.47096030533976,1751.4663950585475,1
p,309,-249.00771084502253,1752.0587318368082,1
p,310,-248.86733948549207,1752.669412117857,1
p,311,-248.47464182336898,1753.2993445711961,1
p,312,-247.82964793781397,1753.9505186613542,1
p,313,-247.50762247178181,1754.62601503772,1
p,314,-246.9330645797298,1755.3276884331603,1
p,315,-246.10570753379434,1756.0584976126845,1
p,316,-245.02487173280323,1756.822495309187,1
p,317,-243.6894628878575,1757.624788378659,1
p,318,-242.09796914428514,1758.471467125974,1
p,319,-240.8241034679005,1759.3695021395006,1
p,320,-239.29080478933707,1760.3247489054356,1
p,321,-237.49623080245522,1761.3439211301052,1
p,322,-236.01375351988136,1762.4344559600024,1
p,323,-234.84160962886102,1763.6028665378442,1
p,324,-233.97854555172978,1764.8549538874167,1
p,325,-233.42381646008968,1766.1959608201555,1
p,326,-232.60153936742873,1767.6306684581918,1
p,327,-231.6134511851529,1768.6516784754479,1
p,328,-230.4590571634793,1769.2660445982176,1
p,329,-229.71328103205065,1769.4816463371808,1
p,330,-228.80031076827933,1769.30049188901,1
p,331,-227.71975194401932,1768.725446504799,1
p,332,-226.4709799601923,1767.7602292988795,1
p,333,-225.53816764594717,1766.8800422719266,1
p,334,-224.34518976554338,1766.0829288705,1
p,335,-223.46678620559138,1765.3680032396037,1
p,336,-222.32692068476769,1764.7336383698423,1
p,337,-220.92477336558767,1764.1792431807035,1
p,338,-219.2590925835971,1763.7051886062347,1
p,339,-217.32819186021283,1763.3126987795642,1
p,340,-215.70559227196105,1763.0037055145228,1
p,341,-214.3896750483188,1762.7794318287974,1
p,342,-212.80368019467883,1762.6405724166623,1
p,343,-211.52169370796614,1762.5885340084099,1
p,344,-210.57505748112592,1762.5527226188096,1
p,345,-209.3876519093985,1762.5346010678907,1
p,346,-208.5342611175578,1762.5369456531434,1
p,347,-208.0145616262327,1762.5608141531936,1
p,348,-207.8287687038503,1762.6055859221904,1
p,349,-207.97763631511356,1762.6689353718705,1
p,350,-208.46245691395387,1762.7467388782238,1
p,351,-208.70941471891467,1762.8329152841525,1
p,352,-208.71995462804944,1762.9225767399355,1
p,353,-208.4951402725071,1763.0121149715048,1
p,354,-208.03565725251684,1763.0992635903226,1
p,355,-207.34181524581814,1763.183137986196,1
p,356,-206.41354896576297,1763.2642537980344,1
p,357,-205.82606423227946,1763.344524412062,1
p,358,-205.57946596308818,1763.4238154707932,1
p,359,-205.09875811292412,1763.4999321875114,1
p,360,-204.38421620250662,1763.5720720078361,1
p,361,-203.43574190077348,1763.6408408870561,1
p,362,-202.25286271924415,1763.7082488348915,1
p,363,-200.83473054840167,1763.77768458491,1
p,364,-199.75576532460812,1763.8538687031776,1
p,365,-198.43963723360517,1763.9395073707196,1
p,366,-196.88528095979365,1764.03864628052,1
p,367,-195.66689248446767,1764.156608829032,1
p,368,-194.78356082298637,1764.2968436503938,1
p,369,-193.6592683339614,1764.4610384677294,1
p,370,-192.29325458454963,1764.6522210691837,1
p,371,-190.6843678403484,1764.8747141989188,1
p,372,-189.40670799501964,1765.1340651790142,1
p,373,-187.88361686445333,1765.4341838624682,1
p,374,-186.1136831488871,1765.7802039641513,1
p,375,-184.09509220634294,1766.1783924924323,1
p,376,-182.40126736671465,1766.6360294370247,1
p,377,-180.45486506228255,1767.1589441788838,1
p,378,-178.82941891388703,1767.7539593809488,1
p,379,-177.5233381387094,1768.4266685233663,1
p,380,-175.93243943838016,1769.2141740602992,1
p,381,-174.05507809444137,1770.1193504748908,1
p,382,-172.46478095146304,1771.145254962961,1
p,383,-171.15990424392945,1772.2951171091527,1
p,384,-170.1392771776245,1773.5725147678136,1
p,385,-169.4021999186378,1774.9815030514737,1
p,386,-168.94844235436926,1776.5266977699523,1
p,387,-168.202597406876,1778.2133140889894,1
p,388,-167.16442044148806,1780.0468868233008,1
p,389,-166.40882890166074,1782.0332628024073,1
p,390,-165.35991576608336,1784.1789499026256,1
p,391,-164.01693451993745,1786.4907724364164,1
p,392,-162.95429808957292,1788.97581428762,1
p,393,-161.595591214398,1791.6419060358953,1
p,394,-160.51520126448338,1794.4971103871967,1
p,395,-159.13668393772494,1797.550349990579,1
p,396,-158.03439445550572,1800.8107541612503,1
p,397,-156.6318527415617,1804.2884323487858,1
p,398,-155.5033751011679,1807.9936768729644,1
p,399,-154.07243875277254,1811.9378880812112,1
p,400,-152.33766783705929,1816.1326266614046,1
p,401,-150.87283198642746,1820.5894936765696,1
p,402,-149.6765012647962,1825.3213224382405,1
p,403,-148.3484681830523,1829.4661874769781,1
p,404,-146.8881286361298,1833.040736580078,1
p,405,-145.8703670762487,1836.0620811404758,1
p,406,-144.719295019587,1838.5401333013724,1
p,407,-144.0101587358369,1840.4853152868934,1
p,408,-143.1674337840796,1841.9008674527595,1
p,409,-142.1910841762513,1842.7905619630073,1
p,410,-141.08091597237888,1843.1587169242262,1
p,411,-139.83657657169735,1843.0102082511023,1
p,412,-138.4575534232231,1842.3504792745166,1
p,413,-136.94317215004406,1841.1855480320128,1
p,414,-135.86824035231822,1839.5220121063198,1
p,415,-134.65679707852294,1837.3593726246088,1
p,416,-133.30836315342773,1834.6977327610273,1
p,417,-131.82229314229298,1831.5377842764533,1
p,418,-130.19777297502225,1827.8807913775393,1
p,419,-128.29857465401952,1824.526687698155,1
p,420,-126.12286750820978,1821.4659683814027,1
p,421,-123.66836229176316,1818.6901597188044,1
p,422,-121.50795320046625,1816.1915648020076,1
p,423,-119.63937419717651,1813.962719114473,1
p,424,-118.06084224208894,1811.9966103011884,1
p,425,-116.19540841173647,1810.2868447269677,1
p,426,-114.61694094294512,1808.827737129404,1
p,427,-112.74849101724377,1807.614290047417,1
p,428,-111.16392207588748,1806.6420724957507,1
p,429,-109.73169157898835,1805.2450949824138,1
p,430,-108.45068412181404,1803.4087790509418,1
p,431,-107.31998284787075,1801.1193226067921,1
p,432,-105.9726093905788,1798.8695400771521,1
p,433,-104.40744982925013,1796.65805772008,1
p,434,-103.19869403312954,1794.485203339793,1
p,435,-102.34543999014369,1792.3485656204166,1
p,436,-101.27169504841571,1790.2431022866754,1
p,437,-99.9767669898935,1788.1655089385267,1
p,438,-98.45961545323176,1786.1141606209671,1
p,439,-97.2944947731573,1784.089037752373,1
p,440,-96.4805650792804,1782.0875581049609,1
p,441,-95.44189325679358,1780.1046756400167,1
p,442,-94.17783759422288,1778.1369750096242,1
p,443,-93.19839659968562,1776.3164777579937,1
p,444,-91.92727181560453,1774.6369629117387,1
p,445,-90.9389742288758,1773.0924858064438,1
p,446,-89.65719083952924,1771.6776565271673,1
p,447,-88.08076897598966,1770.3872591976187,1
p,448,-86.2080684137524,1769.2161153049299,1
p,449,-84.03695922480392,1768.158895869709,1
p,450,-82.14046550172148,1767.2098809967556,1
p,451,-80.51642091762164,1766.3637305704567,1
p,452,-79.16311066368604,1765.6156699632647,1
p,453,-77.50362157026674,1764.9616326212197,1
p,454,-76.11182885717568,1764.397044584272,1
p,455,-74.98640401722881,1763.9180863676108,1
p,456,-73.55081180677035,1763.5217989849393,1
p,457,-72.37929948171228,1763.2045968062494,1
p,458,-71.55452431762896,1762.8628817093913,1
p,459,-70.50051837745748,1762.4968970886055,1
p,460,-69.21659551551454,1762.1082938855902,1
p,461,-68.27734919620744,1761.7000902892003,1
p,462,-67.10662815222511,1761.2729955090306,1
p,463,-65.70355785338991,1760.829088315574,1
p,464,-64.0668914973364,1760.3717642892218,1
p,465,-62.77065243019211,1759.9056613269015,1
p,466,-61.81376040822146,1759.4332402999705,1
p,467,-60.620032202211085,1758.9549167877408,1
p,468,-59.1885500548021,1758.4724124204338,1
p,469,-57.51801263511144,1757.9886946926977,1
p,470,-56.18237743704155,1757.5078926385772,1
p,471,-55.18049326213877,1757.032213490617,1
p,472,-53.93610055850805,1756.5620814153378,1
p,473,-52.98614322551933,1756.1665935441338,1
p,474,-52.33001745446097,1755.8447022706687,1
p,475,-51.39195975634145,1755.5953859223005,1
p,476,-50.747032243561954,1755.4180449811606,1
p,477,-50.39513623824805,1755.312125965097,1
p,478,-49.76101212793272,1755.2771298237633,1
p,479,-48.844579132726395,1755.312971663749,1
p,480,-48.220935156972565,1755.4199725529922,1
p,481,-47.89001677455239,1755.5985104303343,1
p,482,-47.27659913537533,1755.849027841252,1
p,483,-46.380635755167326,1756.1723754455707,1
p,484,-45.20161215724425,1756.5698103896198,1
p,485,-43.73854494004918,1757.0429501160384,1
p,486,-42.56562630927916,1757.5936809117325,1
p,487,-41.68188280272409,1758.2239611993775,1
p,488,-40.51117377014161,1758.935926710457,1
p,489,-39.08725451426369,1759.6898001659767,1
p,490,-37.4087487517369,1760.4913425146985,1
p,491,-36.04950822173994,1761.3472749422187,1
p,492,-34.432612901295435,1762.2631781272112,1
p,493,-32.556365191135725,1763.2455774035102,1
p,494,-30.994285715555293,1764.301821890012,1
p,495,-29.74476268763272,1765.4383041565338,1
p,496,-28.231050924219094,1766.6606563027249,1
p,497,-27.027262007558832,1767.9754004176405,1
p,498,-25.556724515678557,1769.3884520558663,1
p,499,-24.393619173050343,1770.9065999189675,1
p,500,-23.04287038749404,1772.1927590869732,1
p,501,-22.07913369940281,1773.2576986992367,1
p,502,-20.92633558158082,1774.1075446075681,1
p,503,-19.58377150158078,1774.749716068758,1
p,504,-18.6108550085652,1775.289802564947,1
p,505,-18.007194441190343,1775.7317280853006,1
p,506,-17.197314496101914,1776.0758554917916,1
p,507,-16.181071882329864,1776.3240685827277,1
p,508,-14.958008540851326,1776.479772367149,1
p,509,-13.527350026775286,1776.5478822964412,1
p,510,-12.463649059637815,1776.5348019234877,1
p,511,-11.766372581657363,1776.4434796063156,1
p,512,-11.435549073797825,1776.2734748779308,1
p,513,-10.896122227385531,1776.0209546741435,1
p,514,-10.148362132964536,1775.6836190393224,1
p,515,-9.192219955639631,1775.260706449968,1
p,516,-8.027327763419748,1774.7529876842266,1
p,517,-6.652997235945242,1774.162748165526,1
p,518,-5.643863531708317,1773.4937583217031,1
p,519,-4.423829371329109,1772.7464210250503,1
p,520,-2.9921184747641343,1771.9226399727747,1
p,521,-1.318436929452152,1771.1508605380359,1
p,522,0.02314838206574041,1770.4336226755954,1
p,523,1.6093278855658462,1769.7718317532938,1
p,524,3.4415435292536625,1769.1676751279829,1
p,525,4.945992847060875,1768.6245179947205,1
p,526,6.699635857817774,1768.1442398711151,1
p,527,8.704193958514113,1767.729870780328,1
p,528,10.386154547725248,1767.3854634452982,1
p,529,12.322773946177517,1767.113756211696,1
p,530,14.516081232868892,1766.9184695528659,1
p,531,16.39288335511839,1766.8041488350445,1
p,532,18.530764063381806,1766.7742135515648,1
p,533,20.35644641781728,1766.8328465539203,1
p,534,22.44743518679506,1766.9833224547085,1
p,535,24.806028110572676,1767.2296107570044,1
p,536,26.85932095006243,1767.5761821492101,1
p,537,28.609554463330884,1768.0267783692063,1
p,538,30.05847020296049,1768.5846649447062,1
p,539,31.20731234357446,1769.2528279234868,1
p,540,32.63247537656287,1770.0341159544776,1
p,541,34.335164883225886,1770.9320556906523,1
p,542,35.74139991477008,1771.9507485425086,1
p,543,37.428001776723065,1773.09425171323,1
p,544,38.82096379483342,1774.3671401378133,1
p,545,40.418658601827914,1775.5296586638806,1
p,546,42.22238816368468,1776.592982786926,1
p,547,44.23377287698477,1777.5696972222167,1
p,548,45.87911092844535,1778.473757353369,1
p,549,47.15979093967975,1779.3156137569406,1
p,550,48.07664303232235,1780.1023867523045,1
p,551,49.20558358427653,1780.837972604765,1
p,552,50.54721018859712,1781.5278633308733,1
p,553,51.52680371824401,1782.179135258024,1
p,554,52.720378594314944,1782.7957559079064,1
p,555,54.12863475765165,1783.3833129460195,1
p,556,55.752606339644004,1783.9489962537357,1
p,557,57.01801890513886,1784.5015659318788,1
p,558,58.50133469661739,1785.0468484964001,1
p,559,60.228727259404714,1785.6928231182112,1
p,560,62.20178052420478,1786.4464525333558,1
p,561,63.846833773305654,1787.316035934537,1
p,562,65.740988998618,1788.3085191343785,1
p,563,67.31046354533805,1789.4321864132726,1
p,564,68.5565943050833,1790.6941813832418,1
p,565,70.05583794373665,1792.1006797099997,1
p,566,71.38471852679187,1793.2046258553842,1
p,567,72.54427257097652,1794.0003071195447,1
p,568,74.11094692105395,1794.483090079899,1
p,569,75.51045020410466,1794.642633264628,1
p,570,76.74390355881516,1794.4696159099126,1
p,571,77.81219858344906,1793.9557412644976,1
p,572,79.2916469735767,1793.093734794889,1
p,573,80.60782049165056,1791.8704245913843,1
p,574,81.76171274443874,1790.273594473437,1
p,575,83.16447159201977,1788.8088744468214,1
p,576,84.81745547524508,1787.4752000195683,1
p,577,86.14678635286162,1786.2728505412144,1
p,578,87.15370659136634,1785.2010124997248,1
p,579,87.83893296495074,1784.257922710203,1
p,580,88.77830313501336,1783.4409476348112,1
p,581,89.3967776927122,1782.7488509697262,1
p,582,89.69443900066318,1782.1795540113555,1
p,583,90.24649122197656,1781.730140152928,1
p,584,91.05290812487591,1781.399071465604,1
p,585,91.53843301319029,1781.1861848028402,1
p,586,92.27857715614361,1781.0904622262385,1
p,587,93.27362183834603,1781.1122522729133,1
p,588,94.5242653751325,1781.253247774441,1
p,589,96.03162493935598,1781.5164337801154,1
p,590,97.7972394376016,1781.9060044910075,1
p,591,99.24742710460542,1782.4272474677798,1
p,592,100.38363666473214,1783.084659287204,1
p,593,101.72623516111986,1783.6681891863348,1
p,594,102.70071644526446,1784.186205447762,1
p,595,103.30765992154724,1784.6436081481754,1
p,596,104.12272937572737,1785.0419027420573,1
p,597,104.57061455754678,1785.3842224164132,1
p,598,104.65108954489543,1785.6703371456501,1
p,599,104.93901319239872,1785.896626100836,1
p,600,104.85826959720154,1786.0610782937829,1
p,601,104.98347413453764,1786.1582033144448,1
p,602,104.7382649340021,1786.184092326453,1
p,603,104.69701182376276,1786.1312311877946,1
p,604,104.28310414130826,1785.9936450667115,1
p,605,104.0706636407038,1785.7615905707237,1
p,606,104.0584739003325,1785.4268062160488,1
p,607,104.24562225564736,1784.9825414644836,1
p,608,104.63149652008062,1784.423575207521,1
p,609,104.64013650171658,1783.7462246860687,1
p,610,104.84631089327904,1782.9428256882384,1
p,611,105.24943852724799,1782.0072120921038,1
p,612,105.84923254066867,1780.9347184844828,1
p,613,106.64569933174785,1779.7221741682856,1
p,614,107.63913858314497,1778.3678888108982,1
p,615,108.83014435192266,1776.8716296711505,1
p,616,109.69455570182046,1775.4649744515825,1
p,617,110.23284269930575,1774.1446134400646,1
p,618,111.0205910211338,1772.9060656256606,1
p,619,112.05814610399014,1771.746218100303,1
p,620,113.34626037238043,1770.6632857129036,1
p,621,114.88609530010325,1769.6567430588927,1
p,622,116.10357827060237,1768.7272276935853,1
p,623,116.99975806400585,1767.8742144135301,1
p,624,118.15080515470477,1767.0961345384615,1
p,625,119.04276227037722,1766.3996409084539,1
p,626,120.2519514430411,1765.7810505080495,1
p,627,121.20392159174467,1765.235792592163,1
p,628,121.89944580307233,1764.760381034611,1
p,629,122.91452332002628,1764.3524661451256,1
p,630,124.25002977860854,1764.0087184700283,1
